final_psx_address,beta_psx_address,repo_function,file,line,markers,comment,mapping_status,ghidra_entry,ghidra_name,body_size,called_functions,callers,rename_candidate
0x80011dc8,0x80011d18,LaraDeflectEdge,GAME/LARA.C,6423,<;<;F,"11D18(<), 11DC8(<) (F)",mapped,0x80011dc8,FUN_80011dc8,168,FUN_8007df30,FUN_8001286c;FUN_80015d84;FUN_8001b51c;FUN_8001b780;FUN_8001b9d0;FUN_8001bf6c;FUN_8001c0e4;FUN_8001c750,yes
0x80011e70,0x80011dc0,LaraDeflectEdgeDuck,GAME/LARA.C,6398,F,"11DC0, 11E70 (F)",mapped,0x80011e70,FUN_80011e70,160,FUN_8007df30,FUN_80015370;FUN_80015748,yes
0x80011f10,0x80011e60,LaraTestEdgeCatch,GAME/LARA.C,6351,F,"11E60, 11F10 (F)",mapped,0x80011f10,FUN_80011f10,280,FUN_8008793c,FUN_800158a4;FUN_80018670;FUN_80018e40,yes
0x80012028,0x80011f78,LaraTestClimbStance,GAME/LARA.C,6314,,"11F78, 12028",mapped,0x80012028,FUN_80012028,328,FUN_8004675c,FUN_80012170;FUN_80012fe4;FUN_80019bfc,yes
0x80012170,0x800120c0,TestLaraVault,GAME/LARA.C,5974,,"120C0, 12170",mapped,0x80012170,FUN_80012170,1168,FUN_80012028;FUN_80079a20;FUN_8007df30;FUN_8007f580,FUN_80015d84;FUN_80017fc8;FUN_8001b51c;FUN_8001b780;FUN_8001c750,yes
0x80012600,0x80012550,TestWall,GAME/LARA.C,5911,F,"12550, 12600 (F)",mapped,0x80012600,FUN_80012600,416,FUN_8007a998;FUN_8007acb8;FUN_8007b0a4,FUN_80015d84;FUN_8001b780,yes
0x800127a0,0x800126f0,LaraCollideStop,GAME/LARA.C,5879,<;<;F,"126F0(<), 127A0(<) (F)",mapped,0x800127a0,FUN_800127a0,204,FUN_8007f580,FUN_80015d84;FUN_8001b51c;FUN_8001b780;FUN_8001b9d0;FUN_8001bf6c;FUN_8001c0e4;FUN_8001c750,yes
0x8001286c,0x800127bc,lara_slide_slope,GAME/LARA.C,5828,F,"127BC, 1286C (F)",mapped,0x8001286c,FUN_8001286c,328,FUN_80011814;FUN_80011a48;FUN_80011d44;FUN_80011dc8;FUN_80094044,FUN_8001c23c;FUN_8001c3b8,yes
0x800129b4,0x80012904,LaraDeflectEdgeJump,GAME/LARA.C,5765,F,"12904, 129B4 (F)",mapped,0x800129b4,FUN_800129b4,108,FUN_8007df30,FUN_80015f90;FUN_80018cbc;FUN_8001c2e8;FUN_8001c5d4;FUN_8001c68c;FUN_8001c994,yes
0x80012bc8,0x80012b18,LaraSlideEdgeJump,GAME/LARA.C,5730,F,"12B18, 12BC8 (F)",mapped,0x80012bc8,FUN_80012bc8,108,FUN_8007df30,FUN_80018e40;FUN_8001bcbc,yes
0x80012d04,0x80012c54,LaraTestHangOnClimbWall,GAME/LARA.C,5673,F,"12C54, 12D04 (F)",mapped,0x80012d04,FUN_80012d04,512,FUN_8001194c;FUN_8004675c;FUN_8008793c,FUN_80012fe4;FUN_800158a4;FUN_80018670;FUN_80018e40,yes
0x80012f04,0x80012e54,SnapLaraToEdgeOfBlock,GAME/LARA.C,5630,F,"12E54, 12F04 (F)",mapped,0x80012f04,FUN_80012f04,224,,FUN_80012fe4,yes
0x80012fe4,0x80012f34,LaraHangTest,GAME/LARA.C,5315,F,"12F34, 12FE4 (F)",mapped,0x80012fe4,FUN_80012fe4,1672,FUN_80011814;FUN_80011860;FUN_8001194c;FUN_80012028;FUN_80012d04;FUN_80012f04;FUN_8004729c;FUN_8008793c,FUN_80016510;FUN_80019a64;FUN_80019bfc;FUN_8001a0c8;FUN_8001a16c,yes
0x8001366c,0x800135bc,IsValidHangPos,GAME/LARA.C,5278,F,"135BC, 1366C (F)",mapped,0x8001366c,FUN_8001366c,380,FUN_80011814;FUN_80011860,FUN_800137e8;FUN_80013cd4,yes
0x800137e8,0x80013738,LaraHangRightCornerTest,GAME/LARA.C,5272,,"13738, 137E8",mapped,0x800137e8,FUN_800137e8,1260,FUN_80011860;FUN_8001366c;FUN_8004729c,FUN_80019bfc,yes
0x80013cd4,0x80013c24,LaraHangLeftCornerTest,GAME/LARA.C,5266,,"13C24, 13CD4",mapped,0x80013cd4,FUN_80013cd4,1248,FUN_80011860;FUN_8001366c;FUN_8004729c,FUN_80019bfc,yes
0x800141b4,0x80014104,TestHangSwingIn,GAME/LARA.C,5233,F,"14104, 141B4 (F)",mapped,0x800141b4,FUN_800141b4,292,FUN_8007a998;FUN_8007acb8;FUN_8007b0a4,FUN_800158a4;FUN_80018670;FUN_80018e40,yes
0x800142d8,0x80014228,LaraAboveWater,GAME/LARA.C,5187,F,"14228, 142D8 (F)",mapped,0x800142d8,FUN_800142d8,612,FUN_8001ca54;FUN_8001cd14;FUN_8001ebc8;FUN_80029c58;FUN_8004738c;FUN_8007e5d0;FUN_8007f580,,yes
0x8001453c,0x8001448c,lara_as_duckl,GAME/LARA.C,5179,<;<;F,"1448C(<), 1453C(<) (F)",mapped,0x8001453c,FUN_8001453c,84,,,yes
0x80014590,0x800144e0,lara_as_duckr,GAME/LARA.C,5171,<;<;F,"144E0(<), 14590(<) (F)",mapped,0x80014590,FUN_80014590,84,,,yes
0x800145e4,0x80014534,lara_col_ducklr,GAME/LARA.C,5138,F,"14534, 145E4 (F)",mapped,0x800145e4,FUN_800145e4,340,FUN_80011a48;FUN_80011c1c;FUN_8001cb6c;FUN_8007d254;FUN_8007df30,,yes
0x80014738,0x80014688,lara_as_duck,GAME/LARA.C,5088,F,"14688, 14738 (F)",mapped,0x80014738,FUN_80014738,404,FUN_8001cb6c;FUN_8007a998,,yes
0x800148cc,0x800147c4,lara_col_duck,GAME/LARA.C,4997,F,"147C4, 148CC (F)",mapped,0x800148cc,FUN_800148cc,428,FUN_80011a48;FUN_80011c1c;FUN_8007d254;FUN_8007df30,,yes
0x80014a78,0x80014970,lara_as_all4s,GAME/LARA.C,4940,F,"14970, 14A78 (F)",mapped,0x80014a78,FUN_80014a78,508,FUN_80011860;FUN_8001194c;FUN_8001cb6c;FUN_8007b4a4;FUN_8007bd68,,yes
0x80014c74,0x80014b40,lara_col_all4s,GAME/LARA.C,4781,F,"14B40, 14C74 (F)",mapped,0x80014c74,FUN_80014c74,1460,FUN_80011860;FUN_8001194c;FUN_80011a48;FUN_80011c1c;FUN_8007d254;FUN_8007df30;FUN_8007e9ac,,yes
0x80015228,0x800150f4,lara_as_crawl,GAME/LARA.C,4736,F,"150F4, 15228 (F)",mapped,0x80015228,FUN_80015228,328,FUN_8001cb6c,,yes
0x80015370,0x8001523c,lara_col_crawl,GAME/LARA.C,4692,F,"1523C, 15370 (F)",mapped,0x80015370,FUN_80015370,340,FUN_80011a48;FUN_80011c1c;FUN_80011e70;FUN_8007d254;FUN_8007df30,,yes
0x800154c4,0x80015390,lara_as_all4turnl,GAME/LARA.C,4677,<;<;F,"15390(<), 154C4(<) (F)",repo_only,,,,,,
0x80015530,0x800153fc,lara_col_all4turnlr,GAME/LARA.C,4666,F,"153FC, 15530 (F)",mapped,0x80015530,FUN_80015530,136,FUN_80011a48;FUN_8007d254,,yes
0x800155b8,0x80015484,lara_as_all4turnr,GAME/LARA.C,4651,<;<;F,"15484(<), 155B8(<) (F)",repo_only,,,,,,
0x80015624,0x800154f0,lara_as_crawlb,GAME/LARA.C,4610,F,"154F0, 15624 (F)",mapped,0x80015624,FUN_80015624,292,FUN_8001cb6c,,yes
0x80015748,0x80015614,lara_col_crawlb,GAME/LARA.C,4564,F,"15614, 15748 (F)",mapped,0x80015748,FUN_80015748,348,FUN_80011a48;FUN_80011c1c;FUN_80011e70;FUN_8007d254;FUN_8007df30,,yes
0x800158a4,0x80015770,lara_col_crawl2hang,GAME/LARA.C,4457,F,"15770, 158A4 (F)",mapped,0x800158a4,FUN_800158a4,696,FUN_80011f10;FUN_80012d04;FUN_800141b4;FUN_8006101c;FUN_8007d254;FUN_8008793c,,yes
0x80015b5c,0x80015a28,lara_as_dash,GAME/LARA.C,4394,F,"15A28, 15B5C (F)",mapped,0x80015b5c,FUN_80015b5c,552,FUN_8001cb6c,,yes
0x80015d84,0x80015c50,lara_col_dash,GAME/LARA.C,4331,F,"15C50, 15D84 (F)",mapped,0x80015d84,FUN_80015d84,460,FUN_80011814;FUN_80011a48;FUN_80011c1c;FUN_80011d44;FUN_80011dc8;FUN_80012170;FUN_80012600;FUN_800127a0;FUN_8006101c,,yes
0x80015f50,0x80015e1c,lara_as_dashdive,GAME/LARA.C,4322,<;<;F,"15E1C(<), 15F50(<) (F)",repo_only,,,,,,
0x80015f90,0x80015e5c,lara_col_dashdive,GAME/LARA.C,4270,F,"15E5C, 15F90 (F)",mapped,0x80015f90,FUN_80015f90,424,FUN_80011814;FUN_80011c1c;FUN_80011c88;FUN_800129b4;FUN_8007df30;FUN_8007f580,,yes
0x80016138,0x80016004,MonkeySwingFall,GAME/LARA.C,4253,<;<;F,"16004(<), 16138(<) (F)",mapped,0x80016138,FUN_80016138,88,,FUN_80016440;FUN_8001695c;FUN_80016bb4;FUN_80016cd0;FUN_80016dc8,yes
0x80016190,0x8001605c,MonkeySwingSnap,GAME/LARA.C,4245,<;<;F,"1605C(<), 16190(<) (F)",mapped,0x80016190,FUN_80016190,88,FUN_8007a998;FUN_8007b0a4,FUN_80016510;FUN_8001695c;FUN_80016bb4;FUN_80016cd0;FUN_80016dc8;FUN_80018670,yes
0x800161e8,0x800160b4,GetDirOctant,GAME/LARA.C,4240,<;<;F,"160B4(<), 161E8(<) (F)",mapped,0x800161e8,FUN_800161e8,24,,FUN_80016200;FUN_80016320,yes
0x80016200,0x800160cc,TestMonkeyLeft,GAME/LARA.C,4208,<;<;F,"160CC(<), 16200(<) (F)",mapped,0x80016200,FUN_80016200,288,FUN_800161e8;FUN_8007d254,FUN_80016510;FUN_80016bb4,yes
0x80016320,0x800161ec,TestMonkeyRight,GAME/LARA.C,4177,<;<;F,"161EC(<), 16320(<) (F)",mapped,0x80016320,FUN_80016320,288,FUN_800161e8;FUN_8007d254,FUN_80016510;FUN_80016cd0,yes
0x80016440,0x8001630c,lara_as_hang2,GAME/LARA.C,4149,<;<;F,"1630C(<), 16440(<) (F)",mapped,0x80016440,FUN_80016440,208,FUN_80016138;FUN_8001cb6c,,yes
0x80016510,0x800163dc,lara_col_hang2,GAME/LARA.C,4050,F,"163DC, 16510 (F)",mapped,0x80016510,FUN_80016510,816,FUN_80012fe4;FUN_80016190;FUN_80016200;FUN_80016320;FUN_8002ab68;FUN_8007d254,,yes
0x80016840,0x8001670c,lara_as_monkeyswing,GAME/LARA.C,4011,F,"1670C, 16840 (F)",mapped,0x80016840,FUN_80016840,284,FUN_8001cb6c,,yes
0x8001695c,0x80016828,lara_col_monkeyswing,GAME/LARA.C,3958,F,"16828, 1695C (F)",mapped,0x8001695c,FUN_8001695c,484,FUN_80016138;FUN_80016190;FUN_8007d254;FUN_8007df30,FUN_80016f10,yes
0x80016b40,0x80016a0c,lara_as_monkeyl,GAME/LARA.C,3931,<;<;F,"16A0C(<), 16B40(<) (F)",repo_only,,,,,,
0x80016bb4,0x80016a80,lara_col_monkeyl,GAME/LARA.C,3909,<;<;F,"16A80(<), 16BB4(<) (F)",mapped,0x80016bb4,FUN_80016bb4,164,FUN_80016138;FUN_80016190;FUN_80016200,,yes
0x80016c58,0x80016b24,lara_as_monkeyr,GAME/LARA.C,3882,<;<;F,"16B24(<), 16C58(<) (F)",repo_only,,,,,,
0x80016cd0,0x80016b9c,lara_col_monkeyr,GAME/LARA.C,3860,<;<;F,"16B9C(<), 16CD0(<) (F)",mapped,0x80016cd0,FUN_80016cd0,164,FUN_80016138;FUN_80016190;FUN_80016320,,yes
0x80016d74,0x80016c40,lara_as_hangturnl,GAME/LARA.C,3847,<;<;F,"16C40(<), 16D74(<) (F)",repo_only,,,,,,
0x80016dc8,0x80016c94,lara_col_hangturnlr,GAME/LARA.C,3824,<;<;F,"16C94(<), 16DC8(<) (F)",mapped,0x80016dc8,FUN_80016dc8,208,FUN_80016138;FUN_80016190;FUN_8007d254,,yes
0x80016e98,0x80016d64,lara_as_hangturnr,GAME/LARA.C,3811,<;<;F,"16D64(<), 16E98(<) (F)",repo_only,,,,,,
0x80016eec,0x80016db8,lara_as_monkey180,GAME/LARA.C,3804,<;<;F,"16DB8(<), 16EEC(<) (F)",repo_only,,,,,,
0x80016f10,0x80016ddc,lara_col_monkey180,GAME/LARA.C,3799,F,"16DDC, 16F10 (F)",mapped,0x80016f10,FUN_80016f10,32,FUN_8001695c,,yes
0x80016f30,0x80016dfc,lara_col_polestat,GAME/LARA.C,3723,F,"16DFC, 16F30 (F)",mapped,0x80016f30,FUN_80016f30,548,FUN_80011814;FUN_8001cb6c;FUN_8007a998;FUN_8007b0a4,,yes
0x80017154,0x80017020,lara_as_poleleft,GAME/LARA.C,3713,<;<;F,"17020(<), 17154(<) (F)",repo_only,,,,,,
0x800171b0,0x8001707c,lara_as_poleright,GAME/LARA.C,3703,<;<;F,"1707C(<), 171B0(<) (F)",repo_only,,,,,,
0x8001720c,0x800170d8,lara_col_poleup,GAME/LARA.C,3682,<;<;F,"170D8(<), 1720C(<) (F)",mapped,0x8001720c,FUN_8001720c,200,FUN_8001cb6c;FUN_8007a998;FUN_8007b0a4,,yes
0x800172d4,0x800171a0,lara_col_poledown,GAME/LARA.C,3621,F,"171A0, 172D4 (F)",mapped,0x800172d4,FUN_800172d4,500,FUN_80011814;FUN_8001cb6c;FUN_8007a998;FUN_8007acb8;FUN_800937c4,,yes
0x800174c8,0x80017394,FallFromRope,GAME/LARA.C,3603,F,"17394, 174C8 (F)",mapped,0x800174c8,FUN_800174c8,144,,FUN_80017a8c;FUN_80017adc;FUN_80017be8;FUN_80017c48;FUN_80017ed0,yes
0x80017558,0x80017424,JumpOffRope,GAME/LARA.C,3561,F,"17424, 17558 (F)",mapped,0x80017558,FUN_80017558,228,,FUN_80017ca8,yes
0x8001763c,0x80017508,UpdateRopeSwing,GAME/LARA.C,3556,,"17508, 1763C",mapped,0x8001763c,FUN_8001763c,988,FUN_800937c4,FUN_80017adc;FUN_80017ca8,yes
0x80017a18,0x800178e4,ApplyVelocityToRope,GAME/LARA.C,3548,F,"178E4, 17A18 (F)",mapped,0x80017a18,FUN_80017a18,116,,FUN_80017ca8,yes
0x80017a8c,0x80017958,lara_as_rope,GAME/LARA.C,3539,<;<;F,"17958(<), 17A8C(<) (F)",mapped,0x80017a8c,FUN_80017a8c,80,FUN_800174c8;FUN_8001cb6c,,yes
0x80017adc,0x800179a8,lara_col_rope,GAME/LARA.C,3500,F,"179A8, 17ADC (F)",mapped,0x80017adc,FUN_80017adc,268,FUN_800174c8;FUN_8001763c,,yes
0x80017be8,0x80017ab4,lara_as_ropel,GAME/LARA.C,3481,<;<;F,"17AB4(<), 17BE8(<) (F)",mapped,0x80017be8,FUN_80017be8,96,FUN_800174c8,,yes
0x80017c48,0x80017b14,lara_as_roper,GAME/LARA.C,3462,<;<;F,"17B14(<), 17C48(<) (F)",mapped,0x80017c48,FUN_80017c48,96,FUN_800174c8,,yes
0x80017ca8,0x80017b74,lara_col_ropefwd,GAME/LARA.C,3404,F,"17B74, 17CA8 (F)",mapped,0x80017ca8,FUN_80017ca8,552,FUN_80017558;FUN_8001763c;FUN_80017a18,,yes
0x80017ed0,0x80017d9c,lara_as_climbrope,GAME/LARA.C,3382,<;<;F,"17D9C(<), 17ED0(<) (F)",mapped,0x80017ed0,FUN_80017ed0,200,FUN_800174c8,,yes
0x80017f98,0x80017e64,lara_as_climbroped,GAME/LARA.C,3377,F,"17E64, 17F98 (F)",mapped,0x80017f98,FUN_80017f98,48,,,yes
0x80017fc8,0x80017e94,lara_as_stop,GAME/LARA.C,3200,F,"17E94, 17FC8 (F)",mapped,0x80017fc8,FUN_80017fc8,1456,FUN_80011814;FUN_80011860;FUN_8001194c;FUN_80012170;FUN_800192ec;FUN_80019420;FUN_8001a624;FUN_8001b044;FUN_8001cb6c;FUN_80094044,,yes
0x80018578,0x80018444,lara_col_stop,GAME/LARA.C,3169,<;<;F,"18444(<), 18578(<) (F)",mapped,0x80018578,FUN_80018578,216,FUN_80011814;FUN_80011a48;FUN_80011c1c;FUN_80011d44;FUN_8007df30,FUN_8001a790;FUN_8001b9b0;FUN_8001be44,yes
0x80018650,0x8001851c,lara_as_upjump,GAME/LARA.C,3161,<;<;F,"1851C(<), 18650(<) (F)",repo_only,,,,,,
0x80018670,0x8001853c,lara_col_upjump,GAME/LARA.C,2990,F,"1853C, 18670 (F)",mapped,0x80018670,FUN_80018670,1272,FUN_80011c88;FUN_80011f10;FUN_80012d04;FUN_800141b4;FUN_80016190;FUN_8006101c;FUN_8007d254;FUN_8007df30;FUN_8008793c,,yes
0x80018b68,0x80018a34,lara_as_forwardjump,GAME/LARA.C,2938,F,"18A34, 18B68 (F)",repo_only,,,,,,
0x80018cbc,0x80018b88,lara_col_forwardjump,GAME/LARA.C,2897,F,"18B88, 18CBC (F)",mapped,0x80018cbc,FUN_80018cbc,344,FUN_80011814;FUN_80011c88;FUN_800129b4,,yes
0x80018e14,0x80018ce0,lara_as_reach,GAME/LARA.C,2890,<;<;F,"18CE0(<), 18E14(<) (F)",repo_only,,,,,,
0x80018e40,0x80018d0c,lara_col_reach,GAME/LARA.C,2544,F,"18D0C, 18E40 (F)",mapped,0x80018e40,FUN_80018e40,1196,FUN_80011814;FUN_80011c88;FUN_80011f10;FUN_80012bc8;FUN_80012d04;FUN_800141b4;FUN_8006101c;FUN_8007df30;FUN_8008793c,,yes
0x800192ec,0x800191b8,lara_as_walk,GAME/LARA.C,2498,<;<;F,"191B8(<), 192EC(<) (F)",mapped,0x800192ec,FUN_800192ec,308,FUN_8001cb6c,FUN_80017fc8,yes
0x80019420,0x800192ec,lara_as_run,GAME/LARA.C,2398,F,"192EC, 19420 (F)",mapped,0x80019420,FUN_80019420,688,FUN_8001cb6c,FUN_80017fc8,yes
0x800196d0,0x8001959c,lara_as_fallback,GAME/LARA.C,1677,<;<;F,"1959C(<), 196D0(<) (F)",repo_only,,,,,,
0x800196d0,0x8001959c,lara_as_fastback,GAME/LARA.C,2381,<;<;F,"1959C(<), 196D0(<) (F)",repo_only,,,,,,
0x8001975c,0x80019628,lara_as_turn_r,GAME/LARA.C,2333,<;<;F,"19628(<), 1975C(<) (F)",repo_only,,,,,,
0x80019860,0x8001972c,lara_as_turn_l,GAME/LARA.C,2285,<;<;F,"1972C(<), 19860(<) (F)",repo_only,,,,,,
0x80019964,0x80019830,lara_as_death,GAME/LARA.C,2270,<;<;F,"19830(<), 19964(<) (F)",mapped,0x80019964,FUN_80019964,140,FUN_80079c1c,,yes
0x800199f0,0x800198bc,lara_as_fastfall,GAME/LARA.C,2263,<;<;F,"198BC(<), 199F0(<) (F)",mapped,0x800199f0,FUN_800199f0,108,FUN_800937c4,,yes
0x80019a5c,0x80019928,lara_void_func,GAME/LARA.C,2258,<;<;F,"19928(<), 19A5C(<) (F)",repo_only,,,,,,
0x80019a64,0x80019930,CanLaraHangSideways,GAME/LARA.C,2217,F,"19930, 19A64 (F)",mapped,0x80019a64,FUN_80019a64,248,FUN_80012fe4,FUN_80019bfc,yes
0x80019b5c,0x80019a28,lara_as_hang,GAME/LARA.C,2196,F,"19A28, 19B5C (F)",mapped,0x80019b5c,FUN_80019b5c,160,FUN_8001cb6c,,yes
0x80019bfc,0x80019ac8,lara_col_hang,GAME/LARA.C,2040,F,"19AC8, 19BFC (F)",mapped,0x80019bfc,FUN_80019bfc,1152,FUN_80012028;FUN_80012fe4;FUN_800137e8;FUN_80013cd4;FUN_80019a64;FUN_8002ab68,,yes
0x8001a07c,0x80019f48,lara_as_hangleft,GAME/LARA.C,2030,<;<;F,"19F48(<), 1A07C(<) (F)",repo_only,,,,,,
0x8001a0c8,0x80019f94,lara_col_hangleft,GAME/LARA.C,2022,<;<;F,"19F94(<), 1A0C8(<) (F)",mapped,0x8001a0c8,FUN_8001a0c8,88,FUN_80012fe4,,yes
0x8001a120,0x80019fec,lara_as_hangright,GAME/LARA.C,2012,<;<;F,"19FEC(<), 1A120(<) (F)",repo_only,,,,,,
0x8001a16c,0x8001a038,lara_col_hangright,GAME/LARA.C,2004,<;<;F,"1A038(<), 1A16C(<) (F)",mapped,0x8001a16c,FUN_8001a16c,88,FUN_80012fe4,,yes
0x8001a1c4,0x8001a090,SetCornerAnim,GAME/LARA.C,1954,F,"1A090, 1A1C4 (F)",mapped,0x8001a1c4,FUN_8001a1c4,352,,FUN_8001a324;FUN_8001a378;FUN_8001a3cc;FUN_8001a420,yes
0x8001a324,0x8001a1f0,lara_as_extcornerl,GAME/LARA.C,1945,<;<;F,"1A1F0(<), 1A324(<) (F)",mapped,0x8001a324,FUN_8001a324,84,FUN_8001a1c4,,yes
0x8001a378,0x8001a244,lara_as_extcornerr,GAME/LARA.C,1936,<;<;F,"1A244(<), 1A378(<) (F)",mapped,0x8001a378,FUN_8001a378,84,FUN_8001a1c4,,yes
0x8001a3cc,0x8001a298,lara_as_intcornerl,GAME/LARA.C,1927,<;<;F,"1A298(<), 1A3CC(<) (F)",mapped,0x8001a3cc,FUN_8001a3cc,84,FUN_8001a1c4,,yes
0x8001a420,0x8001a2ec,lara_as_intcornerr,GAME/LARA.C,1918,<;<;F,"1A2EC(<), 1A420(<) (F)",mapped,0x8001a420,FUN_8001a420,84,FUN_8001a1c4,,yes
0x8001a474,0x8001a340,lara_as_splat,GAME/LARA.C,1913,<;<;F,"1A340(<), 1A474(<) (F)",repo_only,,,,,,
0x8001a490,0x8001a35c,lara_as_compress,GAME/LARA.C,1883,F,"1A35C, 1A490 (F)",mapped,0x8001a490,FUN_8001a490,404,FUN_80011860,,yes
0x8001a624,0x8001a4f0,lara_as_back,GAME/LARA.C,1852,<;<;F,"1A4F0(<), 1A624(<) (F)",mapped,0x8001a624,FUN_8001a624,236,,FUN_80017fc8,yes
0x8001a710,0x8001a5dc,lara_as_null,GAME/LARA.C,1845,<;<;F,"1A5DC(<), 1A710(<) (F)",repo_only,,,,,,
0x8001a72c,0x8001a5f8,lara_as_fastturn,GAME/LARA.C,1816,<;<;F,"1A5F8(<), 1A72C(<) (F)",repo_only,,,,,,
0x8001a790,0x8001a65c,lara_col_fastturn,GAME/LARA.C,1811,<;<;F,"1A65C(<), 1A790(<) (F)",mapped,0x8001a790,FUN_8001a790,32,FUN_80018578,,yes
0x8001a7b0,0x8001a67c,lara_as_stepright,GAME/LARA.C,1780,<;<;F,"1A67C(<), 1A7B0(<) (F)",repo_only,,,,,,
0x8001a884,0x8001a750,lara_as_stepleft,GAME/LARA.C,1749,<;<;F,"1A750(<), 1A884(<) (F)",repo_only,,,,,,
0x8001a958,0x8001a824,lara_as_slide,GAME/LARA.C,1741,<;<;F,"1A824(<), 1A958(<) (F)",repo_only,,,,,,
0x8001a988,0x8001a854,lara_as_backjump,GAME/LARA.C,1721,<;<;F,"1A854(<), 1A988(<) (F)",repo_only,,,,,,
0x8001a9f8,0x8001a8c4,lara_as_rightjump,GAME/LARA.C,1704,<;<;F,"1A8C4(<), 1A9F8(<) (F)",repo_only,,,,,,
0x8001aa60,0x8001a92c,lara_as_leftjump,GAME/LARA.C,1687,<;<;F,"1A92C(<), 1AA60(<) (F)",repo_only,,,,,,
0x8001ab14,0x8001a9e0,lara_as_slideback,GAME/LARA.C,1669,<;<;F,"1A9E0(<), 1AB14(<) (F)",repo_only,,,,,,
0x8001ab38,0x8001aa04,lara_as_pushblock,GAME/LARA.C,1659,<;<;F,"1AA04(<), 1AB38(<) (F)",repo_only,,,,,,
0x8001ab94,0x8001aa60,lara_as_pullblock,GAME/LARA.C,1649,<;<;F,"1AA60(<), 1AB94(<) (F)",repo_only,,,,,,
0x8001abf0,0x8001aabc,lara_as_ppready,GAME/LARA.C,1640,<;<;F,"1AABC(<), 1ABF0(<) (F)",repo_only,,,,,,
0x8001ac34,0x8001ab00,lara_as_pickup,GAME/LARA.C,1630,<;<;F,"1AB00(<), 1AC34(<) (F)",repo_only,,,,,,
0x8001ac90,0x8001ab5c,lara_as_pickupflare,GAME/LARA.C,1618,<;<;F,"1AB5C(<), 1AC90(<) (F)",repo_only,,,,,,
0x8001ad20,0x8001abec,lara_as_switchon,GAME/LARA.C,1607,<;<;F,"1ABEC(<), 1AD20(<) (F)",repo_only,,,,,,
0x8001ad88,0x8001ac54,lara_as_switchoff,GAME/LARA.C,1596,<;<;F,"1AC54(<), 1AD88(<) (F)",repo_only,,,,,,
0x8001adf0,0x8001acbc,lara_as_usekey,GAME/LARA.C,1586,<;<;F,"1ACBC(<), 1ADF0(<) (F)",repo_only,,,,,,
0x8001ae4c,0x8001ad18,lara_as_usepuzzle,GAME/LARA.C,1564,<;<;F,"1AD18(<), 1AE4C(<) (F)",repo_only,,,,,,
0x8001af10,0x8001addc,lara_as_special,GAME/LARA.C,1557,<;<;F,"1ADDC(<), 1AF10(<) (F)",repo_only,,,,,,
0x8001af3c,0x8001ae08,lara_as_swandive,GAME/LARA.C,1549,<;<;F,"1AE08(<), 1AF3C(<) (F)",repo_only,,,,,,
0x8001af80,0x8001ae4c,lara_as_fastdive,GAME/LARA.C,1540,<;<;F,"1AE4C(<), 1AF80(<) (F)",repo_only,,,,,,
0x8001affc,0x8001aec8,lara_as_gymnast,GAME/LARA.C,1534,<;<;F,"1AEC8(<), 1AFFC(<) (F)",repo_only,,,,,,
0x8001b018,0x8001aee4,lara_as_waterout,GAME/LARA.C,1527,<;<;F,"1AEE4(<), 1B018(<) (F)",repo_only,,,,,,
0x8001b044,0x8001af10,lara_as_wade,GAME/LARA.C,1482,F,"1AF10, 1B044 (F)",mapped,0x8001b044,FUN_8001b044,296,,FUN_80017fc8,yes
0x8001b16c,0x8001b038,lara_as_deathslide,GAME/LARA.C,1457,F,"1B038, 1B16C (F)",mapped,0x8001b16c,FUN_8001b16c,196,FUN_8007a998;FUN_8007acb8;FUN_8007f580,,yes
0x8001b230,0x8001b0fc,lara_as_controlled,GAME/LARA.C,1444,<;<;F,"1B0FC(<), 1B230(<) (F)",repo_only,,,,,,
0x8001b2b4,0x8001b180,lara_as_controlledl,GAME/LARA.C,1437,<;<;F,"1B180(<), 1B2B4(<) (F)",repo_only,,,,,,
0x8001b2e8,0x8001b1b4,lara_col_turnswitch,GAME/LARA.C,1415,<;<;F,"1B1B4(<), 1B2E8(<) (F)",repo_only,,,,,,
0x8001b3bc,0x8001b288,lara_as_pulley,GAME/LARA.C,1364,F,"1B288, 1B3BC (F)",repo_only,,,,,,
0x8001b51c,0x8001b3e8,lara_col_walk,GAME/LARA.C,1272,F,"1B3E8, 1B51C (F)",mapped,0x8001b51c,FUN_8001b51c,612,FUN_80011814;FUN_80011a48;FUN_80011c1c;FUN_80011d44;FUN_80011dc8;FUN_80012170;FUN_800127a0,,yes
0x8001b780,0x8001b64c,lara_col_run,GAME/LARA.C,1191,F,"1B64C, 1B780 (F)",mapped,0x8001b780,FUN_8001b780,560,FUN_80011814;FUN_80011a48;FUN_80011c1c;FUN_80011d44;FUN_80011dc8;FUN_80012170;FUN_80012600;FUN_800127a0;FUN_8006101c,,yes
0x8001b9b0,0x8001b87c,lara_col_pose,GAME/LARA.C,1186,<;<;F,"1B87C(<), 1B9B0(<) (F)",mapped,0x8001b9b0,FUN_8001b9b0,32,FUN_80018578,,yes
0x8001b9d0,0x8001b89c,lara_col_fastback,GAME/LARA.C,1146,F,"1B89C, 1B9D0 (F)",mapped,0x8001b9d0,FUN_8001b9d0,296,FUN_80011814;FUN_80011a48;FUN_80011d44;FUN_80011dc8;FUN_800127a0,,yes
