final_psx_address,beta_psx_address,repo_function,file,line,markers,comment
0x80060054,0x8005f374,GPU_SyncBothScreens,SPEC_PSXPC_N/MISC.C,375,<;<,"5F374(<), 60054(<)"
0x800600a8,0x8005f3c8,GPU_FlipToBuffer,SPEC_PSXPC/MISC.C,299,<;<;F,"5F3C8(<), 600A8(<) (F)"
0x800600a8,0x8005f3c8,GPU_FlipToBuffer,SPEC_PSXPC_N/MISC.C,398,<;<;F;D;ND,"5F3C8(<), 600A8(<) (F) (D) (ND)"
0x80060130,0x8005f450,CreateMonoScreen,SPEC_PSX/3D_OBJ.C,9,<;<;F;*;D,"5F450(<), 60130(<) (F) (*) (D)"
0x80060130,0x8005f450,CreateMonoScreen,SPEC_PSXPC/3D_OBJ.C,9,,"5F450, 60130"
0x80060130,0x8005f450,CreateMonoScreen,SPEC_PSXPC_N/3D_OBJ.C,9,<;<;F;*;D,"5F450(<), 60130(<) (F) (*) (D)"
0x8006038c,0x8005f628,S_UpdateInput,SPEC_PSX/PSXINPUT.C,89,<;<,"5F628(<), 6038C(<)"
0x8006038c,0x8005f628,S_UpdateInput,SPEC_PSXPC/PSXPCINPUT.C,60,<;<,"5F628(<), 6038C(<)"
0x8006038c,0x8005f628,S_UpdateInput,SPEC_PSXPC_N/PSXINPUT.C,91,<;<,"5F628(<), 6038C(<)"
0x800607c8,0x800607c8,S_ExitSystem,SPEC_PSX/SPECIFIC.C,111,F,"607C8, * (F)"
0x800607c8,0x800607c8,S_ExitSystem,SPEC_PSXPC/SPECIFIC.C,109,F,"607C8, * (F)"
0x800607c8,0x800607c8,S_ExitSystem,SPEC_PSXPC_N/SPECIFIC.C,111,F,"607C8, * (F)"
0x80060d20,0x800600e4,ReloadAnims,SPEC_PSX/ROOMLOAD.C,31,<;<;*;*;D;D,"600E4(<), 60D20(<) (*) (*) (D) (D)"
0x80060d20,0x800600e4,ReloadAnims,SPEC_PSXPC/ROOMLOAD.C,29,<;<,"600E4(<), 60D20(<)"
0x80060d20,0x800600e4,ReloadAnims,SPEC_PSXPC_N/ROOMLOAD.C,40,<;<;*;*;ND;D,"600E4(<), 60D20(<) (*) (*) (ND) (D)"
0x80060d54,0x80060188,S_LoadLevelFile,SPEC_PSX/ROOMLOAD.C,53,<;<;F;*;D;D,"60188(<), 60D54(<) (F) (*) () (D) (D)"
0x80060d54,0x80060188,S_LoadLevelFile,SPEC_PSXPC/ROOMLOAD.C,51,<;<;F,"60188(<), 60D54(<) (F)"
0x80060d54,0x80060188,S_LoadLevelFile,SPEC_PSXPC_N/ROOMLOAD.C,62,<;<;F;*;D;D,"60188(<), 60D54(<) (F) (*) () (D) (D)"
0x80060dec,0x800602ac,LOAD_Start,SPEC_PSX/LOAD_LEV.C,307,<;<;F;*;*;D;D,"602AC(<), 60DEC(<) (F) (*) (*) (D) (D)"
0x80060dec,0x800602ac,LOAD_Start,SPEC_PSXPC/LOAD_LEV.C,306,<;F,"602AC, 60DEC(<) (F)"
0x80060dec,0x800602ac,LOAD_Start,SPEC_PSXPC_N/LOAD_LEV.C,314,<;<;F;*;*;D;D,"602AC(<), 60DEC(<) (F) (*) (*) (D) (D)"
0x80060fb4,0x80060434,LOAD_Stop,SPEC_PSX/LOAD_LEV.C,412,<;<;F;*;*;D;D,"60434(<), 60FB4(<) (F) (*) (*) (D) (D)"
0x80060fb4,0x80060434,LOAD_Stop,SPEC_PSXPC/LOAD_LEV.C,405,<;<;F,"60434(<), 60FB4(<) (F)"
0x80060fb4,0x80060434,LOAD_Stop,SPEC_PSXPC_N/LOAD_LEV.C,419,<;<;F;*;*;D;D,"60434(<), 60FB4(<) (F) (*) (*) (D) (D)"
0x8006101c,0x800604a4,SetupPadVibration,SPEC_PSX/PSOUTPUT.C,9,<;<;F;*;D,"604A4(<), 6101C(<) (F) (*) (D)"
0x8006101c,0x800604a4,SetupPadVibration,SPEC_PSXPC/PSOUTPUT.C,9,<;<;F,"604A4(<), 6101C(<) (F)"
0x8006101c,0x800604a4,SetupPadVibration,SPEC_PSXPC_N/PSOUTPUT.C,9,<;<;F;*;D,"604A4(<), 6101C(<) (F) (*) (D)"
0x80061064,0x800604ec,VibratePad,SPEC_PSX/PSOUTPUT.C,23,<;<;F;*;D,"604EC(<), 61064(<) (F) (*) (D)"
0x80061064,0x800604ec,VibratePad,SPEC_PSXPC/PSOUTPUT.C,23,<;<;F,"604EC(<), 61064(<) (F)"
0x80061064,0x800604ec,VibratePad,SPEC_PSXPC_N/PSOUTPUT.C,23,<;<;F;*;D,"604EC(<), 61064(<) (F) (*) (D)"
0x80061204,0x8006068c,S_control_screen_position,SPEC_PSX/SPECIFIC.C,61,<;<,"6068C(<), 61204(<)"
0x80061204,0x8006068c,S_control_screen_position,SPEC_PSXPC/SPECIFIC.C,56,<;<,"6068C(<), 61204(<)"
0x80061204,0x8006068c,S_control_screen_position,SPEC_PSXPC_N/SPECIFIC.C,61,<;<,"6068C(<), 61204(<)"
0x80061320,0x800607a8,S_DumpScreen,SPEC_PSX/SPECIFIC.C,106,<;<;F,"607A8(<), 61320(<) (F)"
0x80061320,0x800607a8,S_DumpScreen,SPEC_PSXPC/SPECIFIC.C,104,<;<;F,"607A8(<), 61320(<) (F)"
0x80061320,0x800607a8,S_DumpScreen,SPEC_PSXPC_N/SPECIFIC.C,106,<;<;F,"607A8(<), 61320(<) (F)"
0x80061340,0x8006080c,DisplayConfig,SPEC_PSX/SPECIFIC.C,124,<;<;F,"6080C(<), 61340(<) (F)"
0x80061340,0x8006080c,DisplayConfig,SPEC_PSXPC/SPECIFIC.C,119,,"6080C, 61340"
0x80061340,0x8006080c,DisplayConfig,SPEC_PSXPC_N/SPECIFIC.C,124,<;<;F,"6080C(<), 61340(<) (F)"
0x8006194c,0x8006194c,ProfileCallBack,SPEC_PSX/PROFILE.C,29,F;*;D,"6194C, * (F) (*) (D)"
0x8006194c,0x8006194c,ProfileCallBack,SPEC_PSXPC/PROFILE.C,57,,"6194C, *"
0x8006194c,0x8006194c,ProfileCallBack,SPEC_PSXPC_N/PROFILE.C,29,F;*;D,"6194C, * (F) (*) (D)"
0x80061978,0x80061978,ProfileInit,SPEC_PSX/PROFILE.C,35,F;*;D,"61978, * (F) (*) (D)"
0x80061978,0x80061978,ProfileInit,SPEC_PSXPC/PROFILE.C,52,,"61978, ?"
0x80061978,0x80061978,ProfileInit,SPEC_PSXPC_N/PROFILE.C,35,F;*;D,"61978, * (F) (*) (D)"
0x80061a0c,0x80061a0c,ProfileStartCount,SPEC_PSX/PROFILE.C,53,F;*;D,"61A0C, * (F) (*) (D)"
0x80061a0c,0x80061a0c,ProfileStartCount,SPEC_PSXPC/PROFILE.C,47,,"61A0C, *"
0x80061a0c,0x80061a0c,ProfileStartCount,SPEC_PSXPC_N/PROFILE.C,53,F;*;D,"61A0C, * (F) (*) (D)"
0x80061a48,0x80061a48,ProfileReadCount,SPEC_PSX/PROFILE.C,65,<;F;*;D,"61A48(<), * (F) (*) (D)"
0x80061a48,0x80061a48,ProfileReadCount,SPEC_PSXPC/PROFILE.C,42,,"61A48, *"
0x80061a48,0x80061a48,ProfileReadCount,SPEC_PSXPC_N/PROFILE.C,65,<;F;*;D,"61A48(<), * (F) (*) (D)"
0x80061a68,0x80060f34,DoPauseMenu,SPEC_PSX/SPECIFIC.C,234,<;<;F,"60F34(<), 61A68(<) (F)"
0x80061a68,0x80060f34,DoPauseMenu,SPEC_PSXPC/SPECIFIC.C,550,,"60F34, 61A68"
0x80061a68,0x80060f34,DoPauseMenu,SPEC_PSXPC_N/SPECIFIC.C,233,<;<;F,"60F34(<), 61A68(<) (F)"
0x80061a90,0x80061a90,ProfileAddOT,SPEC_PSX/PROFILE.C,76,F,"61A90, * (F)"
0x80061a90,0x80061a90,ProfileAddOT,SPEC_PSXPC/PROFILE.C,37,,"61A90, *"
0x80061a90,0x80061a90,ProfileAddOT,SPEC_PSXPC_N/PROFILE.C,76,F,"61A90, * (F)"
0x80061c94,0x80061c94,ProfileRGB,SPEC_PSX/PROFILE.C,146,F;D,"61C94, * (F) (D)"
0x80061c94,0x80061c94,ProfileRGB,SPEC_PSXPC/PROFILE.C,32,,"61C94, *"
0x80061c94,0x80061c94,ProfileRGB,SPEC_PSXPC_N/PROFILE.C,146,F;D,"61C94, * (F) (D)"
0x80061d1c,0x80061d1c,ProfileAddDrawOT,SPEC_PSX/PROFILE.C,162,,"61D1C, *"
0x80061d1c,0x80061d1c,ProfileAddDrawOT,SPEC_PSXPC/PROFILE.C,27,,"61D1C, *"
0x80061d1c,0x80061d1c,ProfileAddDrawOT,SPEC_PSXPC_N/PROFILE.C,162,,"61D1C, *"
0x80061ee8,0x80061ee8,mcDir,SPEC_PSXPC/MEMCARD.C,19,,61EE8
0x800620ac,0x800620ac,mcClose,SPEC_PSXPC/MEMCARD.C,81,,620AC
0x800620cc,0x800620cc,mcGetStatus,SPEC_PSXPC/MEMCARD.C,88,,"620CC,"
0x8006210c,0x800615cc,gInit,SPEC_PSX/SPECIFIC.C,604,<;<;F,"615CC(<), 6210C(<) (F)"
0x8006210c,0x800615cc,gInit,SPEC_PSXPC/SPECIFIC.C,556,<;<;F,"615CC(<), 6210C(<) (F)"
0x8006210c,0x800615cc,gInit,SPEC_PSXPC_N/SPECIFIC.C,604,<;<;F,"615CC(<), 6210C(<) (F)"
0x80062190,0x80062190,sub_62190,SPEC_PSX/SPECIFIC.C,185,<;F,"?, 62190(<) (F)"
0x80062190,0x80062190,sub_62190,SPEC_PSXPC_N/SPECIFIC.C,185,<;F,"?, 62190(<) (F)"
0x800622c8,0x80061658,S_Death,SPEC_PSX/SPECIFIC.C,630,<;<;F,"61658(<), 622C8(<) (F)"
0x800622c8,0x80061658,S_Death,SPEC_PSXPC/SPECIFIC.C,582,,"61658, 622C8"
0x800622c8,0x80061658,S_Death,SPEC_PSXPC_N/SPECIFIC.C,632,<;<;F,"61658(<), 622C8(<) (F)"
0x80062320,0x80062320,S_DrawDarts,SPEC_PSX/DRAWSPKS.C,16,,"62320, ?"
0x80062320,0x80062320,S_DrawDarts,SPEC_PSXPC/DRAWSPKS.C,16,,"62320, ?"
0x80062320,0x80062320,S_DrawDarts,SPEC_PSXPC_N/DRAWSPKS.C,16,,"62320, ?"
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSX/SPECIFIC.C,763,<;<;F,"61928(<), 625A8(<) (F)"
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSXPC/SPECIFIC.C,725,<;<;F,"61928(<), 625A8(<) (F)"
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSXPC_N/SPECIFIC.C,765,<;<;F,"61928(<), 625A8(<) (F)"
0x800625cc,0x80061ee8,mcDir,SPEC_PSX/MEMCARD.C,22,<;<;F;D,"61EE8(<), 625CC(<) (F) (D)"
0x800625cc,0x80061ee8,mcDir,SPEC_PSXPC_N/MEMCARD.C,21,<;<;F;D,"61EE8(<), 625CC(<) (F) (D)"
0x80062730,0x8006204c,mcOpen,SPEC_PSX/MEMCARD.C,63,<;<;F;*;D,"6204C(<), 62730(<) (F) (*) (D)"
0x80062730,0x8006204c,mcOpen,SPEC_PSXPC/MEMCARD.C,58,<;<;F,"6204C(<), 62730(<) (F)"
0x80062730,0x8006204c,mcOpen,SPEC_PSXPC_N/MEMCARD.C,62,<;<;F;*;D,"6204C(<), 62730(<) (F) (*) (D)"
0x80062790,0x800620ac,mcClose,SPEC_PSX/MEMCARD.C,89,<;<;F;*;D,"620AC(<), 62790(<) (F) (*) (D)"
0x80062790,0x800620ac,mcClose,SPEC_PSXPC_N/MEMCARD.C,88,<;<;F;*;D,"620AC(<), 62790(<) (F) (*) (D)"
0x800627b0,0x800620cc,mcGetStatus,SPEC_PSX/MEMCARD.C,97,<;F,"620CC(<), 627B0 (F)"
0x800627b0,0x800620cc,mcGetStatus,SPEC_PSXPC_N/MEMCARD.C,96,<;F,"620CC(<), 627B0 (F)"
0x800629bc,0x800622d8,mcFormat,SPEC_PSX/MEMCARD.C,230,<;<;F,"622D8(<), 629BC(<) (F)"
0x800629bc,0x800622d8,mcFormat,SPEC_PSXPC/MEMCARD.C,233,<;<,"622D8(<), 629BC(<)"
0x800629bc,0x800622d8,mcFormat,SPEC_PSXPC_N/MEMCARD.C,229,<;<;F,"622D8(<), 629BC(<) (F)"
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSX/SPUSOUND.C,28,F;*,"62610, 62CF4 (F) (*)"
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSXPC/SPUSOUND.C,26,F;*,"62610, 62CF4 (F) (*)"
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSXPC_N/SPUSOUND.C,28,F;*,"62610, 62CF4 (F) (*)"
0x80062d34,0x80062650,SPU_Init,SPEC_PSX/SPUSOUND.C,43,<;<;F;*;D,"62650(<), 62D34(<) (F) (*) (D)"
0x80062d34,0x80062650,SPU_Init,SPEC_PSXPC/SPUSOUND.C,41,<;<;F;*,"62650(<), 62D34(<) (F) (*)"
0x80062d34,0x80062650,SPU_Init,SPEC_PSXPC_N/SPUSOUND.C,43,<;<;F;*;D;D,"62650(<), 62D34(<) (F) (*) (D) (D)"
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSX/LOADSAVE.C,44,<;<,"626E4(<), 62DC8(<)"
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSXPC/LOADSAVE.C,35,<;<,"626E4(<), 62DC8(<)"
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSXPC_N/LOADSAVE.C,44,<;<,"626E4(<), 62DC8(<)"
0x80063060,0x8006297c,LoadGame,SPEC_PSX/LOADSAVE.C,119,<,"6297C(<), 63060"
0x80063060,0x8006297c,LoadGame,SPEC_PSXPC/LOADSAVE.C,110,,"6297C, 63060"
0x80063060,0x8006297c,LoadGame,SPEC_PSXPC_N/LOADSAVE.C,119,<,"6297C(<), 63060"
0x80063520,0x80062e3c,SaveGame,SPEC_PSX/LOADSAVE.C,335,,"62E3C, 63520"
0x80063520,0x80062e3c,SaveGame,SPEC_PSXPC/LOADSAVE.C,319,,"62E3C, 63520"
0x80063520,0x80062e3c,SaveGame,SPEC_PSXPC_N/LOADSAVE.C,335,,"62E3C, 63520"
0x80063ddc,0x80063ddc,if,SPEC_PSX/REQUEST.C,177,,loc_63DDC
0x80063ddc,0x80063ddc,if,SPEC_PSXPC/REQUEST.C,184,,loc_63DDC
0x80063ddc,0x80063ddc,if,SPEC_PSXPC_N/REQUEST.C,177,,loc_63DDC
0x80063df4,0x80063718,Requester,SPEC_PSX/REQUEST.C,14,<;F,"63718(<), 63DF4 (F)"
0x80063df4,0x80063718,Requester,SPEC_PSXPC/REQUEST.C,12,,"63718, 63DF4"
0x80063df4,0x80063718,Requester,SPEC_PSXPC_N/REQUEST.C,14,<;F,"63718(<), 63DF4 (F)"
0x80063e90,0x80063e90,if,SPEC_PSX/REQUEST.C,196,,loc_63E90
0x80063e90,0x80063e90,if,SPEC_PSXPC/REQUEST.C,202,,loc_63E90
0x80063e90,0x80063e90,if,SPEC_PSXPC_N/REQUEST.C,196,,loc_63E90
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSX/DRAWPHAS.C,51,<;<;F,"63F04(<), 645E0(<) (F)"
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSXPC/DRAWPHAS.C,49,,"63F04, 645E0"
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSXPC_N/DRAWPHAS.C,64,<;<;F,"63F04(<), 645E0(<) (F)"
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSX/DRAWPHAS.C,206,<;<;F,"643FC(<), 64B1C(<) (F)"
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSXPC/DRAWPHAS.C,204,<;<;F,"643FC(<), 64B1C(<) (F)"
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSXPC_N/DRAWPHAS.C,219,<;<;F,"643FC(<), 64B1C(<) (F)"
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSX/DRAWPHAS.C,616,<;F,64EF8(<) ? (F)
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSXPC/DRAWPHAS.C,609,<,64EF8(<) ?
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSXPC_N/DRAWPHAS.C,658,<;F,64EF8(<) ? (F)
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSX/DRAWPHAS.C,592,<;<;F,"64E78(<), 65528(<) (F)"
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSXPC/DRAWPHAS.C,585,<;<;F,"64E78(<), 65528(<) (F)"
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSXPC_N/DRAWPHAS.C,634,<;<;F,"64E78(<), 65528(<) (F)"
0x800764d0,0x800764d0,mPushMatrix0,SPEC_PSXPC/MATHS.C,504,F,764D0 (F)
0x800764d0,0x800764d0,mPushMatrix0,SPEC_PSXPC_N/MATHS.C,1222,F,764D0 (F)
0x80076558,0x80076558,mTranslate,SPEC_PSXPC/MATHS.C,184,<,76558(<) (!)
0x80076558,0x80076558,mTranslate,SPEC_PSXPC_N/MATHS.C,285,<,76558(<) (!)
0x8007669c,0x8007669c,mRotX,SPEC_PSXPC/MATHS.C,297,,7669C
0x8007669c,0x8007669c,mRotX,SPEC_PSXPC_N/MATHS.C,416,F,7669C (F)
0x80076744,0x80076744,mRotY,SPEC_PSXPC/MATHS.C,302,,76744
0x80076744,0x80076744,mRotY,SPEC_PSXPC_N/MATHS.C,470,F,76744 (F)
0x800767e8,0x800767e8,mRotYXZ,SPEC_PSXPC/MATHS.C,354,,767E8
0x800767e8,0x800767e8,mRotYXZ,SPEC_PSXPC_N/MATHS.C,523,F,767E8 (F)
0x80076804,0x80076804,mRotZ,SPEC_PSXPC/MATHS.C,360,,76804
0x80076804,0x80076804,mRotZ,SPEC_PSXPC_N/MATHS.C,549,F,76804 (F)
0x800768bc,0x800768bc,mRotSuperPackedYXZ,SPEC_PSXPC/MATHS.C,365,,768BC
0x800768bc,0x800768bc,mRotSuperPackedYXZ,SPEC_PSXPC_N/MATHS.C,873,,768BC
0x8007693c,0x8007693c,mRotPackedYXZ,SPEC_PSXPC/MATHS.C,370,,7693C
0x8007693c,0x8007693c,mRotPackedYXZ,SPEC_PSXPC_N/MATHS.C,933,F,7693C (F)
0x8007696c,0x8007696c,SetRotation,SPEC_PSXPC/MATHS.C,375,,7696C
0x8007696c,0x8007696c,SetRotation,SPEC_PSXPC_N/MATHS.C,938,<;F,7696C(<) (F)
0x80076970,0x80076970,setrot,SPEC_PSXPC/MATHS.C,380,,76970 TOCHECK
0x80076970,0x80076970,setrot,SPEC_PSXPC_N/MATHS.C,957,,76970 TOCHECK
0x80076a28,0x80076a28,ASM_GetBounds,SPEC_PSXPC/MATHS.C,409,,76A28
0x80076a28,0x80076a28,GetBounds,SPEC_PSXPC/MATHS.C,414,,76A28
0x80076a28,0x80076a28,ASM_GetBounds,SPEC_PSXPC_N/MATHS.C,1098,,76A28
0x80076a28,0x80076a28,GetBounds,SPEC_PSXPC_N/MATHS.C,1103,,76A28
0x80076b14,0x80076b14,mClipBoundingBox,SPEC_PSXPC/MATHS.C,429,,76B14
0x80076b14,0x80076b14,mClipBoundingBox,SPEC_PSXPC_N/MATHS.C,1118,,76B14
0x80076cb4,0x80076cb4,InitInterpolation,SPEC_PSXPC/MATHS.C,434,,76CB4
0x80076cb4,0x80076cb4,InitInterpolation,SPEC_PSXPC_N/MATHS.C,1123,<,76CB4(<)
0x80076d3c,0x80076d3c,iPushMatrix0,SPEC_PSXPC/MATHS.C,471,<;<;F,"76D3C(<), ?(<) (F)"
0x80076d3c,0x80076d3c,iPushMatrix0,SPEC_PSXPC_N/MATHS.C,1179,<;<;F,"76D3C(<), ?(<) (F)"
0x80076d3c,0x80076d3c,iPushMatrix,SPEC_PSXPC_N/MATHS.C,1184,<;<;F,"76D3C(<), ?(<) (F)"
0x80076d8c,0x80076d8c,iPopMatrix,SPEC_PSXPC/MATHS.C,495,<;<,"76D8C(<), ?(<) TOCHECK"
0x80076d8c,0x80076d8c,iPopMatrix,SPEC_PSXPC_N/MATHS.C,1214,<;<,"76D8C(<), ?(<)"
0x80076e60,0x80076e60,iRotY,SPEC_PSXPC_N/MATHS.C,610,,76E60
0x80076f04,0x80076f04,iRotZ,SPEC_PSXPC_N/MATHS.C,738,,76F04
0x80076fdc,0x80076fdc,iRotPackedYXZ,SPEC_PSXPC_N/MATHS.C,811,<,76FDC(<)
0x8007700c,0x8007700c,iRotSuperPackedYXZ,SPEC_PSXPC_N/MATHS.C,818,<,7700C(<)
0x80077090,0x80077090,iTranslateXYZ,SPEC_PSXPC_N/MATHS.C,2235,F,77090 (F)
0x8007709c,0x8007709c,iTranslateXYZ2,SPEC_PSXPC_N/MATHS.C,2106,F,7709C (F)
0x800771d8,0x800771d8,iLoadMatrix,SPEC_PSXPC_N/MATHS.C,1068,<;F,771D8(<) (F)
0x80077250,0x80077250,InterpolateMatrix,SPEC_PSXPC_N/MATHS.C,996,<,77250(<)
0x80077928,0x80077928,phd_GetVectorAngles,SPEC_PSXPC_N/MATHS.C,1872,F,77928 (F)
0x800779dc,0x800779dc,mSqrt,SPEC_PSXPC_N/MATHS.C,118,,779DC
0x80078514,0x800764d0,mPushMatrix,SPEC_PSXPC/MATHS.C,169,<;<;F;START,"764D0(<), 78514(<) (F) (START)"
0x80078514,0x800764d0,mPushMatrix,SPEC_PSXPC_N/MATHS.C,253,<;<;F,"764D0(<), 78514(<) (F)"
0x80078564,0x80076520,mPopMatrix,SPEC_PSXPC/MATHS.C,174,<;<;F,"76520(<), 78564(<) (F)"
0x80078564,0x80076520,mPopMatrix,SPEC_PSXPC_N/MATHS.C,270,<;<;F,"76520(<), 78564(<) (F)"
0x80078578,0x80076534,mPushUnitMatrix,SPEC_PSXPC/MATHS.C,179,<;<,"76534(<), 78578(<) (! Incorrect, redo, ida asm is bad)"
0x80078578,0x80076534,mPushUnitMatrix,SPEC_PSXPC_N/MATHS.C,280,<;<,"76534(<), 78578(<)"
0x800785d0,0x8007658c,mTranslateXYZ,SPEC_PSXPC/MATHS.C,194,<;<,"7658C(<), 785D0(<) (!)"
0x800785d0,0x8007658c,mTranslateXYZ,SPEC_PSXPC_N/MATHS.C,305,<;<,"7658C(<), 785D0(<) (!)"
0x800789e0,0x8007699c,mLoadMatrix,SPEC_PSXPC/MATHS.C,392,<;<,"7699C(<), 789E0(<) TOCHECK"
0x800789e0,0x8007699c,mLoadMatrix,SPEC_PSXPC_N/MATHS.C,980,<;<;F,"7699C(<), 789E0(<) (F)"
0x80078a28,0x800769e4,mCopyMatrix,SPEC_PSXPC/MATHS.C,400,<;<;F,"769E4(<), 78A28(<) (F) TOCHECK"
0x80078a28,0x800769e4,mCopyMatrix,SPEC_PSXPC_N/MATHS.C,1085,<;<;F,"769E4(<), 78A28(<) (F)"
0x80078b38,0x80076af4,mSetTrans,SPEC_PSXPC/MATHS.C,420,<;<,"76AF4(<), 78B38(<) TOCHECK"
0x80078b38,0x80076af4,mSetTrans,SPEC_PSXPC_N/MATHS.C,1108,<;<,"76AF4(<), 78B38(<)"
0x800796bc,0x80077678,mGetAngle,SPEC_PSXPC/MATHS.C,79,<;<;F,"77678(<), 796BC(<) (F)"
0x800796bc,0x80077678,mGetAngle,SPEC_PSXPC_N/MATHS.C,65,<;<;F,"77678(<), 796BC(<) (F)"
0x80079b30,0x80077aec,mQuickW2VMatrix,SPEC_PSXPC_N/MATHS.C,15,<;<,"77AEC(<), 79B30(<)"
0x80079c1c,0x80077bd8,AlterFOV,GAME/CAMERA.C,1143,<;<;F,"77BD8(<), 79C1C(<) (F)"
0x8007a810,0x800787cc,GetDoor,GAME/CONTROL.C,4197,<;<;F,"787CC(<), 7A810(<) (F)"
0x8007a998,0x80078954,GetFloor,GAME/CONTROL.C,3696,<;<;F,"78954(<), 7A998(<) (F)"
0x8007acb8,0x80078c74,GetHeight,GAME/CONTROL.C,3428,<;<;F,"78C74(<), 7ACB8(<) (F)"
0x8007acb8,0x80078c74,GetHeight,SPEC_PSXPC_N/GETSTUFF.C,689,<;<;F,"78C74(<), 7ACB8(<) (F)"
0x8007b4a4,0x80079460,LOS,GAME/CONTROL.C,4247,<;<;F,"79460(<), 7B4A4(<) (F)"
0x8007b5b4,0x8007b5b4,if,SPEC_PSXPC_N/COLLIDE_S.C,671,,loc_7B5B4
0x8007d254,0x8007b210,GetCollisionInfo,SPEC_PSXPC_N/COLLIDE_S.C,475,,"7B210, 7D254"
0x8007d48c,0x8007d48c,GetChange,SPEC_PSXPC_N/CONTROL_S.C,30,,7D48C
0x8007d53c,0x8007d53c,AnimateLara,SPEC_PSXPC_N/CONTROL_S.C,80,<,7D53C(<)
0x8007df00,0x8007df00,HorClipXY,SPEC_PSXPC_N/DRAWSKY.C,254,F,"7DF00, ? (F)"
0x8007df30,0x8007beec,ShiftItem,GAME/COLLIDE.C,390,<;<;F,"7BEEC(<), 7DF30(<) (F)"
0x8007e5d0,0x8007c58c,UpdateLaraRoom,GAME/COLLIDE.C,399,<;<;F,"7C58C(<), 7E5D0(<) (F)"
0x8007e5d0,0x8007c58c,UpdateLaraRoom,SPEC_PSXPC_N/COLLIDE_S.C,53,,"7C58C, 7E5D0"
0x8007e64c,0x8007c608,ItemNewRoom,GAME/ITEMS.C,440,<;<;F,"7C608(<), 7E64C(<) (F)"
0x8007e65c,0x8007e65c,IniPrim,SPEC_PSXPC_N/DRAWOBJ.C,735,<,7E65C(<)
0x8007e6c8,0x8007e6c8,InitSubDiv,SPEC_PSXPC_N/DRAWOBJ.C,617,<,7E6C8(<)
0x8007e830,0x8007e830,SubDiv3,SPEC_PSXPC_N/DRAWOBJ.C,906,<,7E830(<)
0x8007e8f4,0x8007e8f4,SubDiv4,SPEC_PSXPC_N/DRAWOBJ.C,798,<,7E8F4(<)
0x8007ed50,0x8007ed50,InitGT3,SPEC_PSXPC_N/DRAWOBJ.C,178,<;F,"7ED50(<), (F)"
0x8007ed78,0x8007ed78,InitGT4,SPEC_PSXPC_N/DRAWOBJ.C,147,<;F,"7ED78(<), (F)"
0x8007eecc,0x8007ce88,UpdateSky,SPEC_PSXPC/COLLIDE_S.C,6,<;<;F,"7CE88(<), 7EECC(<) (F)"
0x8007eecc,0x8007ce88,UpdateSky,SPEC_PSXPC_N/COLLIDE_S.C,14,<;<;F,"7CE88(<), 7EECC(<) (F)"
0x8007f9e4,0x8007f9e4,MakeMono,SPEC_PSXPC/DRAWOBJ.C,5,,7F9E4
0x8007ff38,0x8007ff38,InitGT3_V2,SPEC_PSXPC_N/DRAWOBJ.C,16,<;F,7FF38(<) ? (F)
0x80080dd8,0x80080dd8,calc_animating_item_clip_window,SPEC_PSXPC_N/ANIMITEM.C,542,,80DD8
0x800811fc,0x800811fc,mClipBoundingBox_AI,SPEC_PSXPC_N/ANIMITEM.C,866,,811FC
0x8008139c,0x8008139c,GetBounds_AI,SPEC_PSXPC_N/ANIMITEM.C,17,,8139C
0x80081468,0x80081468,GetFrames_AI,SPEC_PSXPC_N/ANIMITEM.C,368,,81468
0x80081750,0x80081750,stash_the_info,SPEC_PSXPC_N/ANIMITEM.C,2008,,81750
0x800817b0,0x800817b0,mRotX_AI,SPEC_PSXPC_N/ANIMITEM.C,231,,0x817B0
0x80081858,0x80081858,mRotY_AI,SPEC_PSXPC_N/ANIMITEM.C,166,,0x81858
0x800818fc,0x800818fc,mRotYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,535,,818FC
0x80081918,0x80081918,mRotZ_AI,SPEC_PSXPC_N/ANIMITEM.C,298,,0x81918
